timestamp,device_id,device_type,latency_ms,packet_loss_percent,bandwidth_utilization,throughput_mbps,jitter_ms,cpu_usage_percent,memory_usage_percent,error_rate,interface_utilization,device_status,failure_type
2025-01-01T11:44:20+00:00,ac-7,access_switch,37.69,0.13,23.81,283.74,1.86,20.24,62.3,0.85,23.72,healthy,normal
2025-01-01T11:44:25+00:00,co-2,core_switch,97.58,1.25,49.06,126.58,17.04,88.81,99.01,2.11,76.94,warning,device_overload
2025-01-01T11:44:30+00:00,cl-3,client,65.9,3.11,66.13,158.43,12.62,89.95,90.14,3.62,85.67,warning,device_overload
2025-01-01T11:44:35+00:00,cl-5,client,38.07,0.18,32.81,218.14,1.45,46.31,39.79,0.13,23.5,healthy,normal
2025-01-01T11:44:40+00:00,ac-1,access_switch,381.22,92.1,2.16,5.95,60.61,7.68,1.43,49.44,4.9,offline,device_failure
2025-01-01T11:44:45+00:00,se-7,server,112.25,4.02,56.05,177.22,16.58,86.71,97.74,6.83,61.06,warning,device_overload
2025-01-01T11:44:50+00:00,ac-4,access_switch,401.92,96.22,13.74,12.22,82.78,62.17,56.85,44.05,2.88,offline,link_failure
2025-01-01T11:44:55+00:00,ro-1,router,25.77,0.05,43.47,224.98,2.96,47.78,37.99,0.79,26.71,healthy,normal
2025-01-01T11:45:00+00:00,ac-5,access_switch,29.86,1.41,60.28,285.11,1.5,24.22,37.55,0.67,19.18,healthy,normal
2025-01-01T11:45:05+00:00,ac-2,access_switch,31.22,0.28,21.1,167.66,1.62,36.04,44.84,0.09,58.13,healthy,normal
2025-01-01T11:45:10+00:00,co-3,core_switch,13.73,0.15,20.88,222.2,1.42,41.3,54.27,0.33,16.67,healthy,normal
2025-01-01T11:45:15+00:00,ro-7,router,21.08,0.64,42.02,167.71,2.77,38.78,37.48,0.78,41.72,healthy,normal
2025-01-01T11:45:20+00:00,da-8,database,65.92,9.88,93.76,645.8,15.94,73.45,52.47,0.64,94.25,warning,traffic_spike
2025-01-01T11:45:25+00:00,da-6,database,113.76,8.97,86.2,91.96,13.94,64.46,53.2,3.42,88.18,warning,congestion
2025-01-01T11:45:30+00:00,cl-7,client,28.88,1.08,64.69,211.93,2.46,28.31,30.46,0.02,45.04,healthy,normal
2025-01-01T11:45:35+00:00,se-3,server,85.49,3.91,81.32,122.71,14.25,89.87,91.47,3.84,70.5,warning,device_overload
2025-01-01T11:45:40+00:00,ro-3,router,14.66,0.15,45.02,113.9,1.24,25.46,43.09,0.65,54.48,healthy,normal
2025-01-01T11:45:45+00:00,ac-8,access_switch,26.23,0.78,51.73,258.32,5.62,52.74,25.67,0.4,49.36,healthy,normal
2025-01-01T11:45:50+00:00,cl-5,client,10.4,0.73,20.75,217.92,5.17,47.28,39.89,0.78,15.95,healthy,normal
2025-01-01T11:45:55+00:00,da-3,database,135.89,9.19,83.78,160.2,23.14,81.47,72.52,4.25,95.68,warning,congestion
2025-01-01T11:46:00+00:00,ro-4,router,32.37,0.74,52.46,239.86,5.23,56.14,59.78,0.4,54.56,healthy,normal
2025-01-01T11:46:05+00:00,ac-4,access_switch,416.11,92.39,5.77,0.74,57.63,9.72,3.88,83.3,2.94,warning,device_failure
2025-01-01T11:46:10+00:00,da-2,database,15.62,0.61,39.66,207.52,5.28,55.61,40.57,0.78,60.91,healthy,normal
2025-01-01T11:46:15+00:00,ac-3,access_switch,433.47,95.36,10.77,7.28,77.19,30.86,50.24,27.02,17.35,offline,link_failure
2025-01-01T11:46:20+00:00,ro-1,router,13.55,0.34,27.99,190.76,2.39,26.52,58.95,0.32,47.49,healthy,normal
2025-01-01T11:46:25+00:00,cl-5,client,23.34,0.39,43.67,159.04,3.83,48.17,32.72,0.09,36.71,healthy,normal
2025-01-01T11:46:30+00:00,ac-2,access_switch,39.7,0.62,47.29,129.64,2.33,55.82,45.65,0.89,17.45,healthy,normal
2025-01-01T11:46:35+00:00,ac-6,access_switch,206.68,4.71,96.34,127.22,34.1,55.08,73.12,6.75,93.5,warning,congestion
2025-01-01T11:46:40+00:00,ro-4,router,29.77,0.59,54.25,288.89,2.11,17.94,67.93,0.14,38.2,healthy,normal
2025-01-01T11:46:45+00:00,co-7,core_switch,25.94,1.4,45.26,125.48,5.32,43.73,41.45,0.85,19.51,healthy,normal
2025-01-01T11:46:50+00:00,da-4,database,224.83,5.1,90.49,75.67,12.63,78.91,53.05,2.19,96.88,warning,congestion
2025-01-01T11:46:55+00:00,ro-7,router,15.73,0.63,41.26,225.65,3.29,40.47,29.34,0.62,43.73,healthy,normal
2025-01-01T11:47:00+00:00,se-4,server,127.57,5.43,98.15,440.7,11.5,77.02,75.58,4.45,95.56,warning,traffic_spike
2025-01-01T11:47:05+00:00,ro-1,router,16.64,0.26,59.75,298.59,4.63,22.65,38.75,0.05,21.18,healthy,normal
2025-01-01T11:47:10+00:00,co-3,core_switch,63.56,9.26,98.72,879.57,14.47,92.16,86.24,1.08,94.73,warning,traffic_spike
2025-01-01T11:47:15+00:00,cl-1,client,436.7,89.14,7.9,5.81,95.78,6.37,1.89,46.48,3.76,offline,device_failure
2025-01-01T11:47:20+00:00,da-1,database,29.21,0.09,58.32,110.43,4.95,36.93,59.36,0.77,15.6,healthy,normal
2025-01-01T11:47:25+00:00,ac-6,access_switch,395.83,94.97,7.67,2.61,70.99,8.58,3.0,43.8,5.19,offline,device_failure
2025-01-01T11:47:30+00:00,ac-1,access_switch,101.72,3.11,95.32,753.15,26.74,97.04,50.51,3.91,92.82,warning,traffic_spike
2025-01-01T11:47:35+00:00,cl-4,client,38.19,1.37,62.53,274.11,2.54,17.86,40.38,0.73,65.57,healthy,normal
2025-01-01T11:47:40+00:00,se-2,server,16.0,1.39,48.13,215.39,3.78,51.71,35.96,0.29,26.0,healthy,normal
2025-01-01T11:47:45+00:00,ro-4,router,11.0,0.32,36.99,295.54,3.62,55.48,67.11,0.56,66.86,healthy,normal
2025-01-01T11:47:50+00:00,cl-4,client,148.12,6.36,55.21,148.83,8.06,91.21,94.03,2.51,76.26,warning,device_overload
2025-01-01T11:47:55+00:00,se-1,server,15.1,0.37,61.12,299.69,1.63,50.15,44.12,0.09,41.82,healthy,normal
2025-01-01T11:48:00+00:00,ac-7,access_switch,12.56,1.29,38.58,111.57,0.94,43.4,60.18,0.38,17.95,healthy,normal
2025-01-01T11:48:05+00:00,co-7,core_switch,131.74,3.37,88.5,467.72,27.01,80.68,51.2,4.46,91.77,warning,traffic_spike
2025-01-01T11:48:10+00:00,cl-8,client,138.74,4.2,48.62,66.45,20.62,92.57,88.38,3.4,52.52,warning,device_overload
2025-01-01T11:48:15+00:00,se-4,server,28.19,1.02,54.73,157.48,4.16,22.96,54.56,0.36,39.38,healthy,normal
2025-01-01T11:48:20+00:00,cl-7,client,322.77,94.84,9.23,4.93,49.89,46.36,44.05,60.78,6.07,offline,link_failure
2025-01-01T11:48:25+00:00,co-6,core_switch,32.05,0.18,60.18,291.99,5.76,22.54,56.66,0.42,66.86,healthy,normal
2025-01-01T11:48:30+00:00,se-2,server,36.24,0.93,46.52,187.38,5.41,45.04,26.08,0.88,25.22,healthy,normal
2025-01-01T11:48:35+00:00,ro-7,router,25.01,1.04,30.96,256.15,4.78,23.69,67.73,0.32,18.67,healthy,normal
2025-01-01T11:48:40+00:00,se-8,server,451.29,85.59,21.21,7.27,57.91,58.36,35.39,41.53,5.74,offline,link_failure
2025-01-01T11:48:45+00:00,se-7,server,29.29,0.39,34.41,254.57,2.81,18.82,62.24,0.28,25.09,healthy,normal
2025-01-01T11:48:50+00:00,ro-6,router,33.0,1.32,36.02,161.97,1.19,30.05,38.53,0.12,55.15,healthy,normal
2025-01-01T11:48:55+00:00,co-7,core_switch,18.76,0.81,25.89,202.72,1.16,51.97,24.95,0.31,38.42,healthy,normal
2025-01-01T11:49:00+00:00,cl-6,client,10.13,1.41,28.56,254.0,4.2,30.22,36.84,0.49,32.02,healthy,normal
2025-01-01T11:49:05+00:00,da-4,database,191.86,14.04,96.76,130.04,36.97,50.54,65.19,3.99,98.75,warning,congestion
2025-01-01T11:49:10+00:00,co-2,core_switch,39.7,0.23,61.25,194.32,1.95,43.07,34.15,0.07,65.74,healthy,normal
2025-01-01T11:49:15+00:00,se-1,server,30.45,1.15,31.29,187.16,4.24,54.21,55.11,0.28,66.91,healthy,normal
2025-01-01T11:49:20+00:00,cl-4,client,146.04,1.52,63.48,57.55,11.57,98.62,98.55,7.23,61.32,warning,device_overload
2025-01-01T11:49:25+00:00,ac-4,access_switch,414.42,96.89,1.36,6.37,78.19,8.6,3.46,64.78,6.94,offline,device_failure
2025-01-01T11:49:30+00:00,da-3,database,160.23,7.19,45.55,57.6,7.16,86.14,90.55,3.87,65.08,warning,device_overload
2025-01-01T11:49:35+00:00,ac-8,access_switch,118.49,5.05,54.12,168.3,13.83,92.71,89.78,2.92,48.31,warning,device_overload
2025-01-01T11:49:40+00:00,se-3,server,228.38,80.93,7.18,19.21,60.89,59.17,56.67,35.81,17.1,offline,link_failure
2025-01-01T11:49:45+00:00,cl-8,client,32.55,1.04,60.85,157.05,1.64,26.46,40.73,0.76,33.17,healthy,normal
2025-01-01T11:49:50+00:00,co-7,core_switch,368.21,91.24,6.08,3.23,64.69,8.57,0.88,70.45,0.47,offline,device_failure
2025-01-01T11:49:55+00:00,ac-2,access_switch,23.51,0.24,31.39,162.95,1.57,49.06,50.18,0.55,21.53,healthy,normal
2025-01-01T11:50:00+00:00,ro-5,router,22.53,1.04,60.18,143.66,4.61,46.93,44.7,0.89,22.59,healthy,normal
2025-01-01T11:50:05+00:00,da-6,database,13.08,0.69,34.8,262.29,5.58,36.3,67.52,0.11,19.34,healthy,normal
2025-01-01T11:50:10+00:00,co-3,core_switch,29.91,0.98,23.05,263.67,5.21,30.19,48.27,0.81,22.07,healthy,normal
2025-01-01T11:50:15+00:00,da-2,database,358.1,89.2,17.72,0.55,75.94,44.75,25.9,36.55,12.33,offline,link_failure
2025-01-01T11:50:20+00:00,co-6,core_switch,36.42,0.84,57.38,317.98,1.52,27.49,36.96,0.1,39.91,healthy,normal
2025-01-01T11:50:25+00:00,cl-2,client,17.26,1.12,47.09,118.49,2.54,30.86,66.53,0.16,31.79,healthy,normal
2025-01-01T11:50:30+00:00,co-8,core_switch,289.48,93.85,17.74,23.86,60.39,49.54,41.67,59.72,0.64,warning,link_failure
2025-01-01T11:50:35+00:00,ac-2,access_switch,153.38,6.51,84.04,158.04,12.07,92.54,99.86,1.09,49.76,warning,device_overload
2025-01-01T11:50:40+00:00,da-6,database,77.27,4.81,67.88,161.85,13.16,90.42,88.93,7.71,51.13,warning,device_overload
2025-01-01T11:50:45+00:00,cl-7,client,36.94,0.41,29.1,308.07,3.25,16.04,49.38,0.09,24.45,healthy,normal
2025-01-01T11:50:50+00:00,cl-6,client,14.7,0.47,38.02,258.51,3.37,20.21,41.48,0.28,19.64,healthy,normal
2025-01-01T11:50:55+00:00,co-2,core_switch,20.7,1.26,21.96,267.53,4.62,21.17,26.6,0.36,28.14,healthy,normal
2025-01-01T11:51:00+00:00,co-2,core_switch,11.34,0.94,56.81,167.16,3.12,55.02,40.01,0.55,65.83,healthy,normal
2025-01-01T11:51:05+00:00,ac-8,access_switch,138.09,5.74,98.39,473.58,13.97,80.98,77.86,3.44,91.54,warning,traffic_spike
2025-01-01T11:51:10+00:00,ac-3,access_switch,12.5,0.84,62.19,249.48,1.88,47.36,30.13,0.42,60.1,healthy,normal
2025-01-01T11:51:15+00:00,cl-3,client,249.37,89.61,4.93,0.28,53.6,10.42,7.82,71.12,0.83,warning,device_failure
2025-01-01T11:51:20+00:00,da-7,database,16.64,1.35,42.67,302.24,3.93,39.32,26.05,0.42,61.15,healthy,normal
2025-01-01T11:51:25+00:00,co-5,core_switch,122.74,2.93,93.04,690.39,22.34,85.94,55.55,3.03,90.76,warning,traffic_spike
2025-01-01T11:51:30+00:00,co-6,core_switch,23.0,1.27,47.19,188.65,5.78,41.89,45.37,0.03,56.79,healthy,normal
2025-01-01T11:51:35+00:00,ro-7,router,193.51,9.35,86.48,159.23,14.43,75.2,62.53,5.0,88.74,warning,congestion
2025-01-01T11:51:40+00:00,co-5,core_switch,120.35,8.98,96.56,747.96,12.45,90.61,69.83,5.0,90.69,warning,traffic_spike
2025-01-01T11:51:45+00:00,co-4,core_switch,184.37,4.15,87.45,165.54,25.41,81.98,49.42,2.8,92.81,warning,congestion
2025-01-01T11:51:50+00:00,se-7,server,27.71,1.45,55.98,312.86,1.69,50.2,41.16,0.8,21.27,healthy,normal
2025-01-01T11:51:55+00:00,cl-5,client,37.84,0.83,55.0,178.11,5.19,46.92,37.04,0.16,57.19,healthy,normal
2025-01-01T11:52:00+00:00,co-3,core_switch,39.68,1.11,43.04,154.42,5.35,17.76,24.17,0.37,16.09,healthy,normal
2025-01-01T11:52:05+00:00,co-7,core_switch,60.1,2.3,93.64,591.51,23.78,83.05,59.81,2.54,92.5,warning,traffic_spike
2025-01-01T11:52:10+00:00,ac-7,access_switch,133.0,6.46,90.01,600.42,23.6,69.62,62.2,1.6,90.31,warning,traffic_spike
2025-01-01T11:52:15+00:00,ac-6,access_switch,14.59,0.09,47.34,290.43,4.79,37.13,58.15,0.5,32.96,healthy,normal
2025-01-01T11:52:20+00:00,da-3,database,383.89,99.5,3.72,3.9,73.13,23.65,32.93,31.49,2.44,offline,link_failure
2025-01-01T11:52:25+00:00,cl-4,client,21.8,1.24,47.25,208.5,1.14,32.34,26.25,0.82,24.91,healthy,normal
2025-01-01T11:52:30+00:00,ac-7,access_switch,250.22,73.57,4.15,18.42,83.91,54.17,56.0,46.41,2.41,warning,link_failure
2025-01-01T11:52:35+00:00,ro-2,router,85.13,13.43,92.92,149.72,23.32,69.3,69.21,6.95,92.39,warning,congestion
2025-01-01T11:52:40+00:00,se-3,server,214.95,14.49,92.67,105.96,30.13,52.79,47.71,1.85,86.7,warning,congestion
2025-01-01T11:52:45+00:00,ro-4,router,14.69,0.54,40.37,112.32,3.26,33.5,64.83,0.64,38.88,healthy,normal
2025-01-01T11:52:50+00:00,se-8,server,85.18,10.31,87.1,61.96,21.45,60.71,47.02,5.28,99.77,warning,congestion
2025-01-01T11:52:55+00:00,da-2,database,15.62,1.29,60.05,142.9,4.1,41.76,45.25,0.15,55.42,healthy,normal
2025-01-01T11:53:00+00:00,ro-7,router,365.48,95.88,9.79,2.49,58.77,3.43,10.85,75.49,2.13,offline,device_failure
2025-01-01T11:53:05+00:00,co-4,core_switch,24.1,0.94,59.86,327.32,2.83,25.22,48.64,0.45,22.35,healthy,normal
2025-01-01T11:53:10+00:00,se-6,server,446.63,99.88,3.48,2.42,86.22,3.15,0.62,43.34,1.67,offline,device_failure
2025-01-01T11:53:15+00:00,co-8,core_switch,484.87,94.02,5.8,5.08,47.0,11.91,11.88,80.99,0.37,offline,device_failure
2025-01-01T11:53:20+00:00,co-5,core_switch,19.79,1.36,39.46,196.31,3.18,35.95,55.66,0.29,63.86,healthy,normal
2025-01-01T11:53:25+00:00,cl-3,client,18.24,0.38,36.15,141.42,0.95,53.21,61.83,0.19,29.02,healthy,normal
2025-01-01T11:53:30+00:00,ro-4,router,73.36,5.8,94.52,867.97,13.56,84.8,59.21,1.87,91.13,warning,traffic_spike
2025-01-01T11:53:35+00:00,se-5,server,190.15,7.31,90.89,146.77,16.49,70.84,46.0,6.84,88.51,warning,congestion
2025-01-01T11:53:40+00:00,da-5,database,13.8,1.49,34.92,126.67,5.95,50.96,37.5,0.27,18.58,healthy,normal
2025-01-01T11:53:45+00:00,ac-3,access_switch,438.64,95.53,17.26,3.39,63.74,57.13,66.86,60.16,14.57,offline,link_failure
2025-01-01T11:53:50+00:00,se-7,server,123.21,3.04,46.05,84.6,7.24,95.49,86.9,3.85,77.19,warning,device_overload
2025-01-01T11:53:55+00:00,da-4,database,78.6,9.96,88.71,877.62,12.03,96.85,52.64,2.14,97.09,warning,traffic_spike
2025-01-01T11:54:00+00:00,da-1,database,31.51,0.42,29.92,134.95,3.18,57.99,35.57,0.1,48.86,healthy,normal
2025-01-01T11:54:05+00:00,cl-8,client,108.4,5.2,93.33,140.92,36.07,45.08,73.52,1.94,88.96,warning,congestion
2025-01-01T11:54:10+00:00,co-5,core_switch,124.67,3.95,97.18,708.17,8.85,73.71,72.22,2.94,90.97,warning,traffic_spike
2025-01-01T11:54:15+00:00,da-8,database,37.15,0.38,56.53,138.45,1.02,30.21,67.15,0.48,26.93,healthy,normal
2025-01-01T11:54:20+00:00,cl-2,client,383.14,99.17,4.08,4.39,94.96,9.57,2.76,36.98,0.07,warning,device_failure
2025-01-01T11:54:25+00:00,co-7,core_switch,376.2,96.02,0.55,1.89,56.2,11.32,0.39,46.94,5.48,warning,device_failure
2025-01-01T11:54:30+00:00,ro-7,router,14.93,0.35,33.89,164.05,4.95,32.68,49.22,0.51,46.83,healthy,normal
2025-01-01T11:54:35+00:00,da-8,database,90.64,1.07,82.46,57.73,19.9,98.25,96.11,1.32,81.79,warning,device_overload
2025-01-01T11:54:40+00:00,co-6,core_switch,81.61,8.81,98.05,573.74,19.88,86.01,53.57,2.67,94.64,warning,traffic_spike
2025-01-01T11:54:45+00:00,cl-8,client,421.47,79.07,17.17,12.6,87.96,40.51,42.75,54.96,16.28,warning,link_failure
2025-01-01T11:54:50+00:00,se-4,server,19.78,0.12,25.31,194.77,3.38,46.77,53.1,0.09,64.11,healthy,normal
2025-01-01T11:54:55+00:00,ro-6,router,25.37,0.36,52.08,288.02,4.13,59.07,40.12,0.15,56.33,healthy,normal
2025-01-01T11:55:00+00:00,ac-2,access_switch,26.53,0.29,24.1,171.95,2.86,30.83,49.07,0.33,15.26,healthy,normal
2025-01-01T11:55:05+00:00,co-7,core_switch,29.59,0.2,60.33,294.15,1.6,41.74,30.3,0.72,48.63,healthy,normal
2025-01-01T11:55:10+00:00,ro-6,router,25.23,0.92,46.74,145.6,1.06,25.43,51.81,0.56,25.19,healthy,normal
2025-01-01T11:55:15+00:00,co-3,core_switch,268.7,88.29,4.68,3.28,78.62,3.34,6.37,79.72,1.27,offline,device_failure
2025-01-01T11:55:20+00:00,da-7,database,97.66,5.23,95.48,670.64,14.88,84.96,69.28,3.21,93.8,warning,traffic_spike
2025-01-01T11:55:25+00:00,se-6,server,30.97,1.24,56.75,205.68,1.64,20.58,43.59,0.27,40.84,healthy,normal
2025-01-01T11:55:30+00:00,ro-1,router,96.06,3.38,52.94,127.83,22.99,89.87,86.53,5.59,86.57,warning,device_overload
2025-01-01T11:55:35+00:00,ro-8,router,28.16,0.75,42.64,250.74,3.66,24.99,65.23,0.59,16.07,healthy,normal
2025-01-01T11:55:40+00:00,cl-4,client,31.32,1.46,54.32,270.82,1.85,48.39,44.7,0.27,43.13,healthy,normal
2025-01-01T11:55:45+00:00,da-8,database,249.67,94.57,1.58,7.7,47.1,60.15,45.18,22.12,8.39,offline,link_failure
2025-01-01T11:55:50+00:00,cl-1,client,17.09,1.38,44.62,125.77,3.96,28.64,51.13,0.03,16.33,healthy,normal
2025-01-01T11:55:55+00:00,cl-3,client,216.77,81.13,14.69,16.46,64.84,62.89,61.68,64.81,10.15,warning,link_failure
2025-01-01T11:56:00+00:00,co-6,core_switch,113.68,7.69,97.76,138.55,16.53,68.62,67.08,6.07,90.59,warning,congestion
2025-01-01T11:56:05+00:00,co-3,core_switch,68.46,3.11,52.94,178.84,18.31,97.41,98.77,4.29,68.46,warning,device_overload
2025-01-01T11:56:10+00:00,ro-7,router,265.07,95.64,6.02,4.33,57.72,9.17,8.07,47.01,0.46,offline,device_failure
2025-01-01T11:56:15+00:00,co-4,core_switch,441.34,90.73,3.29,0.63,67.6,4.63,12.29,40.66,3.74,warning,device_failure
2025-01-01T11:56:20+00:00,se-5,server,287.0,97.44,7.77,0.08,89.72,1.46,0.94,38.07,7.61,warning,device_failure
2025-01-01T11:56:25+00:00,da-7,database,97.05,4.75,69.79,147.74,14.3,98.36,91.78,3.32,45.3,warning,device_overload
2025-01-01T11:56:30+00:00,ro-1,router,15.69,0.51,51.67,229.3,4.74,25.24,32.71,0.24,45.11,healthy,normal
2025-01-01T11:56:35+00:00,se-6,server,277.59,84.68,14.81,1.48,78.14,46.4,58.46,38.74,8.68,offline,link_failure
2025-01-01T11:56:40+00:00,da-5,database,141.32,9.81,93.23,728.08,27.3,78.41,68.45,3.0,98.02,warning,traffic_spike
2025-01-01T11:56:45+00:00,ac-4,access_switch,184.17,14.92,86.43,117.75,20.81,66.2,58.76,3.02,99.79,warning,congestion
2025-01-01T11:56:50+00:00,cl-2,client,61.59,6.47,90.29,569.07,8.4,89.25,78.84,2.4,90.1,warning,traffic_spike
2025-01-01T11:56:55+00:00,da-1,database,30.76,1.39,46.56,268.65,2.68,19.49,24.55,0.27,29.48,healthy,normal
2025-01-01T11:57:00+00:00,ro-4,router,144.03,7.65,93.05,497.31,16.63,87.61,68.12,4.34,98.43,warning,traffic_spike
2025-01-01T11:57:05+00:00,cl-4,client,400.64,91.49,5.4,2.84,89.48,1.2,5.44,72.99,0.97,offline,device_failure
2025-01-01T11:57:10+00:00,cl-8,client,40.08,0.14,23.69,317.78,2.05,59.28,48.23,0.17,37.69,healthy,normal
2025-01-01T11:57:15+00:00,se-4,server,24.41,0.36,36.71,272.1,2.86,46.38,45.26,0.51,41.97,healthy,normal
2025-01-01T11:57:20+00:00,cl-5,client,24.28,1.34,29.18,138.4,5.82,30.79,47.07,0.66,23.05,healthy,normal
2025-01-01T11:57:25+00:00,ac-1,access_switch,29.85,0.7,32.41,240.43,3.97,53.26,38.52,0.04,44.01,healthy,normal
2025-01-01T11:57:30+00:00,cl-8,client,34.78,1.34,61.18,303.84,3.92,19.06,51.66,0.67,43.79,healthy,normal
2025-01-01T11:57:35+00:00,ac-5,access_switch,455.82,91.32,4.65,3.89,92.75,1.11,7.43,78.64,4.72,offline,device_failure
2025-01-01T11:57:40+00:00,ac-4,access_switch,125.9,6.37,88.23,442.37,18.63,91.06,68.32,1.01,96.17,warning,traffic_spike
2025-01-01T11:57:45+00:00,da-7,database,194.88,88.53,17.29,9.31,64.5,55.65,40.95,46.19,14.95,offline,link_failure
2025-01-01T11:57:50+00:00,co-3,core_switch,40.61,0.04,43.85,291.63,3.43,36.04,55.84,0.64,66.99,healthy,normal
2025-01-01T11:57:55+00:00,se-6,server,39.19,0.89,47.01,137.01,3.78,40.36,42.49,0.27,42.13,healthy,normal
2025-01-01T11:58:00+00:00,da-2,database,112.06,4.54,98.58,673.96,18.27,96.1,59.6,2.18,99.3,warning,traffic_spike
2025-01-01T11:58:05+00:00,co-8,core_switch,101.31,1.32,45.78,55.54,18.27,88.43,85.82,6.09,59.3,warning,device_overload
2025-01-01T11:58:10+00:00,cl-4,client,190.84,7.0,88.84,136.73,25.84,60.91,62.74,1.54,97.71,warning,congestion
2025-01-01T11:58:15+00:00,cl-1,client,188.88,15.62,95.54,162.22,31.97,75.77,61.23,6.56,95.38,warning,congestion
2025-01-01T11:58:20+00:00,da-5,database,34.92,1.24,23.13,149.35,2.86,28.12,60.09,0.5,50.01,healthy,normal
2025-01-01T11:58:25+00:00,da-1,database,105.49,3.01,96.96,473.86,24.29,68.1,71.47,4.37,94.41,warning,traffic_spike
2025-01-01T11:58:30+00:00,da-6,database,64.54,7.21,88.92,762.89,14.41,97.94,82.54,2.23,96.58,warning,traffic_spike
2025-01-01T11:58:35+00:00,co-7,core_switch,39.97,1.09,58.93,267.67,2.07,40.78,27.33,0.08,29.57,healthy,normal
2025-01-01T11:58:40+00:00,ac-3,access_switch,55.67,3.81,94.05,709.15,11.2,77.9,82.09,4.65,98.95,warning,traffic_spike
2025-01-01T11:58:45+00:00,ro-5,router,34.27,0.43,20.67,223.28,5.77,34.79,36.77,0.54,20.08,healthy,normal
2025-01-01T11:58:50+00:00,ac-2,access_switch,15.55,1.35,37.33,214.52,3.39,16.47,43.97,0.47,37.71,healthy,normal
2025-01-01T11:58:55+00:00,cl-3,client,10.14,0.4,44.16,211.05,4.85,28.89,64.24,0.65,17.28,healthy,normal
2025-01-01T11:59:00+00:00,se-5,server,198.08,89.27,17.09,16.56,45.84,51.58,63.07,28.48,13.25,offline,link_failure
2025-01-01T11:59:05+00:00,co-2,core_switch,133.2,12.14,89.95,151.58,22.43,56.04,66.16,3.54,88.59,warning,congestion
2025-01-01T11:59:10+00:00,se-5,server,17.35,1.28,61.42,257.15,3.88,26.33,43.67,0.07,65.8,healthy,normal
2025-01-01T11:59:15+00:00,ro-5,router,102.43,4.94,98.15,865.93,12.7,84.33,59.95,2.05,95.56,warning,traffic_spike
2025-01-01T11:59:20+00:00,se-2,server,31.48,1.17,39.58,238.73,1.48,20.93,24.31,0.51,45.58,healthy,normal
2025-01-01T11:59:25+00:00,da-2,database,16.0,0.55,53.89,229.38,5.18,15.91,53.73,0.2,44.56,healthy,normal
2025-01-01T11:59:30+00:00,da-1,database,423.08,90.05,6.4,7.11,97.56,6.06,10.66,51.48,5.46,offline,device_failure
2025-01-01T11:59:35+00:00,da-5,database,38.2,1.17,49.06,257.21,3.04,19.03,63.07,0.16,42.59,healthy,normal
2025-01-01T11:59:40+00:00,co-5,core_switch,24.71,0.86,34.43,328.15,2.13,44.02,43.43,0.68,31.06,healthy,normal
2025-01-01T11:59:45+00:00,ac-3,access_switch,242.57,88.74,0.86,4.99,54.33,11.93,7.56,53.8,0.01,warning,device_failure
2025-01-01T11:59:50+00:00,ac-8,access_switch,71.59,2.17,81.97,105.9,18.34,91.31,97.82,6.72,46.06,warning,device_overload
2025-01-01T11:59:55+00:00,ro-5,router,136.53,10.49,96.8,120.65,18.54,62.47,71.54,3.78,94.05,warning,congestion
2025-01-01T12:00:00+00:00,co-7,core_switch,103.81,6.92,90.24,688.63,21.74,82.03,57.28,1.32,93.84,warning,traffic_spike
2025-01-01T12:00:05+00:00,ro-4,router,198.83,9.6,93.96,108.16,17.53,58.48,71.42,5.05,90.92,warning,congestion
2025-01-01T12:00:10+00:00,se-7,server,21.39,1.14,59.93,179.72,3.74,17.55,39.56,0.52,41.48,healthy,normal
2025-01-01T12:00:15+00:00,se-1,server,94.01,7.72,81.73,151.51,18.52,86.03,86.15,7.82,78.93,warning,device_overload
2025-01-01T12:00:20+00:00,ro-5,router,39.79,1.41,55.9,148.41,3.15,43.95,61.2,0.15,63.17,healthy,normal
2025-01-01T12:00:25+00:00,se-1,server,26.6,1.2,54.28,156.87,5.67,22.1,52.44,0.21,64.67,healthy,normal
2025-01-01T12:00:30+00:00,se-2,server,33.92,0.89,25.63,187.74,4.37,55.16,39.45,0.52,39.5,healthy,normal
2025-01-01T12:00:35+00:00,co-7,core_switch,28.05,0.09,59.1,125.29,3.42,59.65,45.46,0.32,41.2,healthy,normal
2025-01-01T12:00:40+00:00,da-5,database,36.04,0.74,55.21,308.48,4.49,25.72,64.5,0.4,26.8,healthy,normal
2025-01-01T12:00:45+00:00,co-6,core_switch,22.97,0.87,22.42,276.23,3.16,16.67,30.66,0.37,34.46,healthy,normal
2025-01-01T12:00:50+00:00,da-3,database,123.03,2.77,89.65,470.18,15.86,86.52,57.81,3.26,98.52,warning,traffic_spike
2025-01-01T12:00:55+00:00,se-1,server,255.24,79.56,11.44,12.4,38.4,49.47,49.07,30.41,14.88,warning,link_failure
2025-01-01T12:01:00+00:00,se-6,server,186.28,15.15,86.07,129.96,36.44,75.28,43.2,6.19,87.83,warning,congestion
2025-01-01T12:01:05+00:00,cl-3,client,27.54,0.84,22.63,240.63,5.33,32.44,34.54,0.66,34.54,healthy,normal
2025-01-01T12:01:10+00:00,da-3,database,264.98,92.88,5.64,6.33,80.86,6.83,0.96,66.17,6.25,offline,device_failure
